Organism,feature_number,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource,Experiment,Replicate,DayNight,variable,value
Pocillopora verrucosa,17069,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-0.7723288295527568
Pocillopora verrucosa,17069,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-1.0185666457496287
Pocillopora verrucosa,17069,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-0.8832165711771964
Pocillopora verrucosa,17171,434,Lipids and lipid-like molecules,0.582089552238806,superclass,67,Insilico,dorcierr,1,Day,log2_change,-4.735985685837592
Pocillopora verrucosa,17171,434,Lipids and lipid-like molecules,0.582089552238806,superclass,67,Insilico,dorcierr,2,Day,log2_change,-4.788170292156078
Pocillopora verrucosa,17171,434,Lipids and lipid-like molecules,0.582089552238806,superclass,67,Insilico,dorcierr,3,Day,log2_change,-4.67851219768244
Pocillopora verrucosa,17171,434,Lipids and lipid-like molecules,0.582089552238806,superclass,67,Insilico,dorcierr,4,Day,log2_change,-5.9630617324646575
Pocillopora verrucosa,17546,2248,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico,dorcierr,1,Day,log2_change,-1.004655321621641
Pocillopora verrucosa,17546,2248,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico,dorcierr,2,Day,log2_change,-1.2015829888929022
Pocillopora verrucosa,17546,2248,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico,dorcierr,3,Day,log2_change,-0.8655803309622097
Pocillopora verrucosa,17546,2248,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico,dorcierr,4,Day,log2_change,-1.0961575352611372
Pocillopora verrucosa,17553,80,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-0.4794366992314003
Pocillopora verrucosa,17553,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-1.239975831831759
Pocillopora verrucosa,17553,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-2.5136054722652625
Pocillopora verrucosa,17553,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-1.285204924022194
Pocillopora verrucosa,17580,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,1,Day,log2_change,-3.4394416383447277
Pocillopora verrucosa,17580,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,2,Day,log2_change,-2.6010874669908555
Pocillopora verrucosa,17580,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,3,Day,log2_change,-1.1568094938790625
Pocillopora verrucosa,17580,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,4,Day,log2_change,-6.6
Pocillopora verrucosa,17906,-1,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-2.431910246553574
Pocillopora verrucosa,17906,-1,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-2.5185667651624932
Pocillopora verrucosa,17906,-1,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-4.426487815004184
Pocillopora verrucosa,17906,-1,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-4.249151073368857
Pocillopora verrucosa,18075,21,Fatty acid esters,1,subclass,21,Library,dorcierr,1,Day,log2_change,-4.168313130985809
Pocillopora verrucosa,18075,21,Fatty acid esters,1,subclass,21,Library,dorcierr,2,Day,log2_change,-2.8580052098868687
Pocillopora verrucosa,18075,21,Fatty acid esters,1,subclass,21,Library,dorcierr,3,Day,log2_change,-2.9582907477874163
Pocillopora verrucosa,18075,21,Fatty acid esters,1,subclass,21,Library,dorcierr,4,Day,log2_change,-2.722197588893875
Pocillopora verrucosa,18113,21,Fatty acid esters,1,subclass,21,Library,dorcierr,1,Day,log2_change,-6.6
Pocillopora verrucosa,18113,21,Fatty acid esters,1,subclass,21,Library,dorcierr,2,Day,log2_change,-6.6
Pocillopora verrucosa,18113,21,Fatty acid esters,1,subclass,21,Library,dorcierr,3,Day,log2_change,-6.6
Pocillopora verrucosa,18113,21,Fatty acid esters,1,subclass,21,Library,dorcierr,4,Day,log2_change,-6.6
Pocillopora verrucosa,19556,4896,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-3.3496335169888303
Pocillopora verrucosa,19556,4896,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-1.5466501768335867
Pocillopora verrucosa,19556,4896,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-2.6521316380487736
Pocillopora verrucosa,19556,4896,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-2.0362213023540496
Pocillopora verrucosa,19657,80,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-0.9936903671756542
Pocillopora verrucosa,19657,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-0.04247369298080204
Pocillopora verrucosa,19657,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-1.7070086245189457
Pocillopora verrucosa,19657,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-1.0495603585439472
Pocillopora verrucosa,19845,-1,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-6.6
Pocillopora verrucosa,19845,-1,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-6.6
Pocillopora verrucosa,19845,-1,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-6.6
Pocillopora verrucosa,19845,-1,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-6.6
Pocillopora verrucosa,20161,37,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,5.295813453194521
Pocillopora verrucosa,20161,37,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,2.169535267344472
Pocillopora verrucosa,20161,37,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-0.9387181166328223
Pocillopora verrucosa,20161,37,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,1.0301531008340685
Pocillopora verrucosa,20203,80,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-0.012962287918906341
Pocillopora verrucosa,20203,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-0.030797739887460943
Pocillopora verrucosa,20203,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-1.192068237405763
Pocillopora verrucosa,20203,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-0.5435812575315675
Pocillopora verrucosa,20204,80,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-0.2615361666409265
Pocillopora verrucosa,20204,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-0.33241720460798363
Pocillopora verrucosa,20204,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-1.423855285032722
Pocillopora verrucosa,20204,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-0.6161359044959934
Pocillopora verrucosa,20336,80,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-0.8295100584864078
Pocillopora verrucosa,20336,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-0.6271557156827832
Pocillopora verrucosa,20336,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-0.8452468363975985
Pocillopora verrucosa,20336,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-0.6803823843774827
Pocillopora verrucosa,20337,80,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-0.9823666473408746
Pocillopora verrucosa,20337,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-0.6558956754020764
Pocillopora verrucosa,20337,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-0.5848368879631606
Pocillopora verrucosa,20337,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-0.5127000123231013
Pocillopora verrucosa,20349,80,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,0.04345475964157037
Pocillopora verrucosa,20349,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,0.05965790319094336
Pocillopora verrucosa,20349,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-1.6572670982896085
Pocillopora verrucosa,20349,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-0.23374092174634611
Pocillopora verrucosa,20353,6137,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-1.163967551133004
Pocillopora verrucosa,20353,6137,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-2.996688406115928
Pocillopora verrucosa,20353,6137,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-3.344252794124116
Pocillopora verrucosa,20353,6137,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-6.081652325127151
Pocillopora verrucosa,20362,80,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-1.9331030913605685
Pocillopora verrucosa,20362,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-1.3464158074346146
Pocillopora verrucosa,20362,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-2.1335907422729963
Pocillopora verrucosa,20362,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-1.769610164637659
Pocillopora verrucosa,20365,80,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-0.8656299315721966
Pocillopora verrucosa,20365,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-5.655835302684586
Pocillopora verrucosa,20365,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-7.9936184594413815
Pocillopora verrucosa,20365,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-5.574872330395582
Pocillopora verrucosa,20371,80,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-4.5149952432961475
Pocillopora verrucosa,20371,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-4.267956690424774
Pocillopora verrucosa,20371,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-0.5429312140408439
Pocillopora verrucosa,20371,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-4.882402951484264
Pocillopora verrucosa,20657,2248,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico,dorcierr,1,Day,log2_change,-0.7054419681915058
Pocillopora verrucosa,20657,2248,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico,dorcierr,2,Day,log2_change,-0.6647534264527838
Pocillopora verrucosa,20657,2248,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico,dorcierr,3,Day,log2_change,-0.8735360352354173
Pocillopora verrucosa,20657,2248,"Amino acids, peptides, and analogues",0.7666666666666666,subclass,3,Insilico,dorcierr,4,Day,log2_change,-0.7521526771925742
Pocillopora verrucosa,20717,80,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-1.0836325495275838
Pocillopora verrucosa,20717,80,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-0.7673582141194133
Pocillopora verrucosa,20717,80,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-1.271743850207979
Pocillopora verrucosa,20717,80,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-1.2694060360373323
Porites lobata,7211,167,Lipids and lipid-like molecules,0.5483870967741935,superclass,31,Insilico,dorcierr,1,Day,log2_change,-3.5049608959434764
Porites lobata,7211,167,Lipids and lipid-like molecules,0.5483870967741935,superclass,31,Insilico,dorcierr,2,Day,log2_change,-3.597504680863291
Porites lobata,7211,167,Lipids and lipid-like molecules,0.5483870967741935,superclass,31,Insilico,dorcierr,3,Day,log2_change,-3.9054871414014007
Porites lobata,7211,167,Lipids and lipid-like molecules,0.5483870967741935,superclass,31,Insilico,dorcierr,4,Day,log2_change,-3.4154012854964235
Porites lobata,7223,550,Lipids and lipid-like molecules,0.5714285714285714,superclass,35,Insilico,dorcierr,1,Day,log2_change,-3.3188258177734253
Porites lobata,7223,550,Lipids and lipid-like molecules,0.5714285714285714,superclass,35,Insilico,dorcierr,2,Day,log2_change,0.8658808111907531
Porites lobata,7223,550,Lipids and lipid-like molecules,0.5714285714285714,superclass,35,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,7223,550,Lipids and lipid-like molecules,0.5714285714285714,superclass,35,Insilico,dorcierr,4,Day,log2_change,-1.250776537240555
Porites lobata,9228,772,Hydroxysteroids,1,subclass,1,Library,dorcierr,1,Day,log2_change,-4.4230309133815915
Porites lobata,9228,772,Hydroxysteroids,1,subclass,1,Library,dorcierr,2,Day,log2_change,-3.7298977711708616
Porites lobata,9228,772,Hydroxysteroids,1,subclass,1,Library,dorcierr,3,Day,log2_change,-4.411537184698724
Porites lobata,9228,772,Hydroxysteroids,1,subclass,1,Library,dorcierr,4,Day,log2_change,-3.8894891099633084
Porites lobata,9686,21,Fatty acid esters,1,subclass,21,Library,dorcierr,1,Day,log2_change,-4.334212735503645
Porites lobata,9686,21,Fatty acid esters,1,subclass,21,Library,dorcierr,2,Day,log2_change,-3.2468945937244063
Porites lobata,9686,21,Fatty acid esters,1,subclass,21,Library,dorcierr,3,Day,log2_change,-4.860135422723689
Porites lobata,9686,21,Fatty acid esters,1,subclass,21,Library,dorcierr,4,Day,log2_change,-6.6
Porites lobata,11580,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,1,Day,log2_change,-6.6
Porites lobata,11580,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,2,Day,log2_change,-6.6
Porites lobata,11580,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,11580,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,4,Day,log2_change,-6.6
Porites lobata,11622,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,1,Day,log2_change,-6.6
Porites lobata,11622,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,2,Day,log2_change,-6.6
Porites lobata,11622,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,11622,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,4,Day,log2_change,-6.6
Porites lobata,12707,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,1,Day,log2_change,-6.6
Porites lobata,12707,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,2,Day,log2_change,-6.6
Porites lobata,12707,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,12707,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,4,Day,log2_change,-4.5354607369518485
Porites lobata,13040,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,1,Day,log2_change,-6.6
Porites lobata,13040,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,2,Day,log2_change,-6.6
Porites lobata,13040,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,13040,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,4,Day,log2_change,-6.6
Porites lobata,13051,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,1,Day,log2_change,-6.6
Porites lobata,13051,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,2,Day,log2_change,-6.6
Porites lobata,13051,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,13051,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,4,Day,log2_change,-6.6
Porites lobata,13201,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,1,Day,log2_change,-6.6
Porites lobata,13201,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,2,Day,log2_change,-6.6
Porites lobata,13201,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,13201,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,4,Day,log2_change,-6.6
Porites lobata,13207,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,1,Day,log2_change,-6.6
Porites lobata,13207,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,2,Day,log2_change,-5.6646349387546815
Porites lobata,13207,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,13207,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,4,Day,log2_change,-6.6
Porites lobata,13242,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,1,Day,log2_change,-6.6
Porites lobata,13242,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,2,Day,log2_change,-6.6
Porites lobata,13242,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,13242,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,4,Day,log2_change,-6.6
Porites lobata,14416,695,"Amino acids, peptides, and analogues",1.1,subclass,3,Insilico,dorcierr,1,Day,log2_change,-6.6
Porites lobata,14416,695,"Amino acids, peptides, and analogues",1.1,subclass,3,Insilico,dorcierr,2,Day,log2_change,-6.6
Porites lobata,14416,695,"Amino acids, peptides, and analogues",1.1,subclass,3,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,14416,695,"Amino acids, peptides, and analogues",1.1,subclass,3,Insilico,dorcierr,4,Day,log2_change,-6.6
Porites lobata,15087,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,1,Day,log2_change,-3.2153910813383613
Porites lobata,15087,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,2,Day,log2_change,-6.6
Porites lobata,15087,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,15087,131,"Amino acids, peptides, and analogues",1.0534883720930233,subclass,43,Insilico,dorcierr,4,Day,log2_change,-6.6
Porites lobata,15101,2938,"Amino acids, peptides, and analogues",1.1,subclass,2,Insilico,dorcierr,1,Day,log2_change,-6.6
Porites lobata,15101,2938,"Amino acids, peptides, and analogues",1.1,subclass,2,Insilico,dorcierr,2,Day,log2_change,-6.6
Porites lobata,15101,2938,"Amino acids, peptides, and analogues",1.1,subclass,2,Insilico,dorcierr,3,Day,log2_change,-6.6
Porites lobata,15101,2938,"Amino acids, peptides, and analogues",1.1,subclass,2,Insilico,dorcierr,4,Day,log2_change,-6.6
Porites lobata,15119,-1,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-6.6
Porites lobata,15119,-1,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-6.6
Porites lobata,15119,-1,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-6.6
Porites lobata,15119,-1,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-6.6
Porites lobata,15362,1063,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-6.6
Porites lobata,15362,1063,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-6.6
Porites lobata,15362,1063,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-2.903080559876219
Porites lobata,15362,1063,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-6.6
Porites lobata,15438,141,"Amino acids, peptides, and analogues",1,subclass,3,Library,dorcierr,1,Day,log2_change,-6.6
Porites lobata,15438,141,"Amino acids, peptides, and analogues",1,subclass,3,Library,dorcierr,2,Day,log2_change,-6.6
Porites lobata,15438,141,"Amino acids, peptides, and analogues",1,subclass,3,Library,dorcierr,3,Day,log2_change,-6.6
Porites lobata,15438,141,"Amino acids, peptides, and analogues",1,subclass,3,Library,dorcierr,4,Day,log2_change,-3.424610014135475
Porites lobata,15785,21,Fatty acid esters,1,subclass,21,Library,dorcierr,1,Day,log2_change,-5.568796359212622
Porites lobata,15785,21,Fatty acid esters,1,subclass,21,Library,dorcierr,2,Day,log2_change,-5.824348696844302
Porites lobata,15785,21,Fatty acid esters,1,subclass,21,Library,dorcierr,3,Day,log2_change,-7.924532780627844
Porites lobata,15785,21,Fatty acid esters,1,subclass,21,Library,dorcierr,4,Day,log2_change,-6.6
Porites lobata,15972,37,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-1.4602222390884352
Porites lobata,15972,37,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-3.380475155846869
Porites lobata,15972,37,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-4.269034576351935
Porites lobata,15972,37,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-4.536705826410749
Porites lobata,15989,37,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-6.266944775114497
Porites lobata,15989,37,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-5.4387872257249805
Porites lobata,15989,37,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-6.6
Porites lobata,15989,37,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-6.544487145837344
Porites lobata,16084,1063,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-0.029039326648164703
Porites lobata,16084,1063,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-6.6
Porites lobata,16084,1063,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-0.6466592337660848
Porites lobata,16084,1063,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,1.800603035536565
Porites lobata,16088,37,NA,NA,NA,NA,NA,dorcierr,1,Day,log2_change,-6.6
Porites lobata,16088,37,NA,NA,NA,NA,NA,dorcierr,2,Day,log2_change,-6.6
Porites lobata,16088,37,NA,NA,NA,NA,NA,dorcierr,3,Day,log2_change,-1.2901034537768998
Porites lobata,16088,37,NA,NA,NA,NA,NA,dorcierr,4,Day,log2_change,-0.09977574427500048
Porites lobata,16123,141,"Amino acids, peptides, and analogues",1,subclass,3,Library,dorcierr,1,Day,log2_change,-6.6
Porites lobata,16123,141,"Amino acids, peptides, and analogues",1,subclass,3,Library,dorcierr,2,Day,log2_change,-6.6
Porites lobata,16123,141,"Amino acids, peptides, and analogues",1,subclass,3,Library,dorcierr,3,Day,log2_change,-3.6956321329322774
