feature_number,Organism,network,activity,xic,log10,ra,asin,log2_change,net_act,combined_ID,binary_ID,ZodiacMF,ZodiacScore,C,H,N,O,P,S,NOSC,dG
6395,Dictyota,-1,recalcitrant,24356655.132261734,6.7068927808398096,6.016386957398047e-4,6.016388347529464e-4,-4.691076204350417,-6395,Adipoyl-L-carnitine,2,C17H26O7,1,17,26,0,7,0,0,-0.7058823529411766,80.41764705882353
6397,Dictyota,1480,recalcitrant,4110948.6350859227,6.458314617750283,1.0560146760171446e-4,1.0560146804208356e-4,-1.7059189654339675,1480,"1,4-Dihydroxy-2-naphthoic acid",1,C10H6O2,1,10,6,0,2,0,0,-0.20000000000000018,66
6399,CCA,91,recalcitrant,935436.9518183286,5.967944064784346,8.921630388336339e-5,8.921630400656797e-5,0.26743833263849665,91,Sonolisib,2,C16H27N2O7P,1,16,27,2,7,1,0,-0.75,81.675
6399,Pocillopora verrucosa,91,recalcitrant,18321829.41267161,7.262130634343384,4.474652136782207e-4,4.474652292185464e-4,1.0647030753411268,91,Sonolisib,2,C16H27N2O7P,1,16,27,2,7,1,0,-0.75,81.675
6399,Porites lobata,91,recalcitrant,3531504.7159903166,6.54316632257119,2.7799756506005223e-4,2.7799756865943106e-4,-0.6389270895715777,91,Sonolisib,2,C16H27N2O7P,1,16,27,2,7,1,0,-0.75,81.675
6404,CCA,-1,recalcitrant,1690963.4273339885,6.227908926248395,1.6707700934443775e-4,1.6707701028235522e-4,-0.39399820753460024,-6404,Dinor-12-oxophytodienoic acid,2,C17H20NO6,1,17,20,1,6,0,0,-0.2941176470588234,68.68235294117646
6404,Dictyota,-1,recalcitrant,1691282.9268242328,6.050532673365081,5.274047215174044e-5,5.2740472223215466e-5,0.5418245966789286,-6404,Dinor-12-oxophytodienoic acid,2,C17H20NO6,1,17,20,1,6,0,0,-0.2941176470588234,68.68235294117646
6409,Dictyota,1158,recalcitrant,78425253.49818996,7.871524663770662,0.0021320564676519486,0.0021320582619778266,0.12643735865652295,1158,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6411,CCA,-1,recalcitrant,196580402.5936191,8.286519582978347,0.02007744001372403,0.02007941841204889,-0.5583561003098593,-6411,D-erythro-Sphinganine,2,C16H35NO2,1,16,35,1,2,0,0,-1.75,110.175
6411,Dictyota,-1,recalcitrant,47413951.27768743,7.675458644452373,0.00135346344623633,0.0013534638981773407,1.5740102169755366,-6411,D-erythro-Sphinganine,2,C16H35NO2,1,16,35,1,2,0,0,-1.75,110.175
6419,Dictyota,168,recalcitrant,160830013.4079994,8.205932158756063,0.004536556203874821,0.004536572127788387,-0.7304376952488791,168,Glycerol 1-myristate,1,C17H32O3,1,17,32,0,3,0,0,-1.5294117647058822,103.88823529411764
6419,Pocillopora verrucosa,168,recalcitrant,163618581.42924994,8.20444031012483,0.004027349790533013,0.004027362846079236,-0.6524595561692437,168,Glycerol 1-myristate,1,C17H32O3,1,17,32,0,3,0,0,-1.5294117647058822,103.88823529411764
6419,Porites lobata,168,recalcitrant,101389329.08624902,7.975381819765273,0.007795308944697876,0.007795404675386922,-0.9265234088406693,168,Glycerol 1-myristate,1,C17H32O3,1,17,32,0,3,0,0,-1.5294117647058822,103.88823529411764
6420,CCA,393,recalcitrant,131642029.99312864,7.852546757113745,0.015431440367385845,0.015433534923379625,-2.9107810236952836,393,Palmitelaidic acid,2,C9H20N7O,1,9,20,7,1,0,0,0.3333333333333335,50.8
6420,Pocillopora verrucosa,393,recalcitrant,14089516.877499979,7.147677308005152,3.4152765834403694e-4,3.415276649914208e-4,1.1686669283834723,393,Palmitelaidic acid,2,C9H20N7O,1,9,20,7,1,0,0,0.3333333333333335,50.8
6420,Turf,393,recalcitrant,12487672.721500285,7.089337325176896,8.378483776917199e-4,8.378484950837765e-4,1.8737723212164354,393,Palmitelaidic acid,2,C9H20N7O,1,9,20,7,1,0,0,0.3333333333333335,50.8
6421,CCA,-1,recalcitrant,9824963.90318749,3.6466804906113333,7.398449458176711e-4,7.398452157974906e-4,-2.7186283820814654,-6421,Spectral Match to Undecaethylene glycol from NIST14,2,C2H30N32,0.771871872,NA,NA,NA,NA,NA,NA,NA,NA
6421,Pocillopora verrucosa,-1,recalcitrant,10649766.80771879,3.6641850572086776,2.4499951923492684e-4,2.449995290389535e-4,-3.8613681134449345,-6421,Spectral Match to Undecaethylene glycol from NIST14,2,C2H30N32,0.771871872,NA,NA,NA,NA,NA,NA,NA,NA
6421,Porites lobata,-1,recalcitrant,14001055.809105463,7.144808426362886,0.0011103978887389877,0.0011103981174670767,-4.7574692026637955,-6421,Spectral Match to Undecaethylene glycol from NIST14,2,C2H30N32,0.771871872,NA,NA,NA,NA,NA,NA,NA,NA
6421,Turf,-1,recalcitrant,5739065.811785181,3.5299356192380547,3.4904001336958707e-4,3.490400417183744e-4,-6.6,-6421,Spectral Match to Undecaethylene glycol from NIST14,2,C2H30N32,0.771871872,NA,NA,NA,NA,NA,NA,NA,NA
6424,CCA,346,recalcitrant,71522280.96889052,7.635512819660498,0.005716488187397065,0.0057165641812739415,-0.4480463158916774,346,PERHEXILINE,1,C19H35N,1,19,35,1,0,0,0,-1.6842105263157894,108.3
6424,Dictyota,346,recalcitrant,78603871.98188667,7.602637978586651,0.002484502661123558,0.002484511308900012,0.6308521360940181,346,PERHEXILINE,1,C19H35N,1,19,35,1,0,0,0,-1.6842105263157894,108.3
6424,Pocillopora verrucosa,346,recalcitrant,86294026.35996872,7.695629358244286,0.00200614706724099,0.0020061509914005896,0.9720899284882797,346,PERHEXILINE,1,C19H35N,1,19,35,1,0,0,0,-1.6842105263157894,108.3
6424,Turf,346,recalcitrant,146469040.6245019,8.164881037391805,0.009637930265173865,0.009638079618725742,0.7245710472753677,346,PERHEXILINE,1,C19H35N,1,19,35,1,0,0,0,-1.6842105263157894,108.3
6426,Dictyota,352,recalcitrant,29638473.31416419,3.8864429161234253,9.523504543719051e-4,9.523510302092542e-4,-6.6,352,Spectral Match to Undecaethylene glycol from NIST14,2,C7H33N20OP,1,7,33,20,1,1,0,3.428571428571429,-37.414285714285725
6426,Turf,352,recalcitrant,12093075.43696865,3.691783387821763,7.354798412541636e-4,7.354801064834548e-4,-6.6,352,Spectral Match to Undecaethylene glycol from NIST14,2,C7H33N20OP,1,7,33,20,1,1,0,3.428571428571429,-37.414285714285725
6427,Dictyota,1307,recalcitrant,42091664.396488234,7.623655280505591,0.001186472605969375,0.0011864728901032381,-3.199393031811823,1307,Organic compounds;Organoheterocyclic compounds;Fatty Acyls;Benzylisoquinolines,3,C15H28N6O5,0.892492492,15,28,6,5,0,0,0,60.3
6430,CCA,-1,recalcitrant,22871718.70599997,7.284487940001917,0.00196193624856446,0.001961937974450058,0.6409279910302936,-6430,N-Desalkylbuprenorphine,2,C12H28N2P,1,12,28,2,0,1,0,-2.25,124.425
6430,Turf,-1,recalcitrant,39743623.94775027,7.59657323063535,0.0026050563261010434,0.0026050592810059,0.6545778880286651,-6430,N-Desalkylbuprenorphine,2,C12H28N2P,1,12,28,2,0,1,0,-2.25,124.425
6433,CCA,4839,recalcitrant,5566718.345000016,6.745316298254783,5.413655681776918e-4,5.413655977231633e-4,-0.8588879759199963,4839,MoNA:679408 Aliskiren,2,C13H34N6O7S,0.98968969,13,34,6,7,0,1,0,60.3
6433,Pocillopora verrucosa,4839,recalcitrant,311384340.1160357,8.491495207813378,0.007541224092768244,0.007541295854679865,-1.347641444084164,4839,MoNA:679408 Aliskiren,2,C13H34N6O7S,0.98968969,13,34,6,7,0,1,0,60.3
6433,Porites lobata,4839,recalcitrant,61024461.63445298,7.785157605560389,0.00490159440763903,0.004901615291266367,-0.23107470777921368,4839,MoNA:679408 Aliskiren,2,C13H34N6O7S,0.98968969,13,34,6,7,0,1,0,60.3
6434,Dictyota,-1,accumolite,14167714.071906265,7.151140271111526,0.00040056932429586905,4.0056933536708516e-4,3.223318451188566,-6434,N-Desalkylbuprenorphine,2,C15H23N,1,15,23,1,0,0,0,-1.333333333333333,98.29999999999998
6434,Pocillopora verrucosa,-1,accumolite,19938527.88543748,7.291060075909032,4.905506585073866e-4,4.905506818575032e-4,3.292451101203333,-6434,N-Desalkylbuprenorphine,2,C15H23N,1,15,23,1,0,0,0,-1.333333333333333,98.29999999999998
6442,CCA,-1,recalcitrant,0,0,0,0,1.65,-6442,Undecanedioic acid,1,C12H18N,0.9998999,12,18,1,0,0,0,-1.25,95.925
6442,Porites lobata,-1,recalcitrant,0,0,0,0,1.65,-6442,Undecanedioic acid,1,C12H18N,0.9998999,12,18,1,0,0,0,-1.25,95.925
6442,Turf,-1,recalcitrant,3478477.4407500364,3.421209624613867,2.1155495550024644e-4,2.1155496181241205e-4,-4.599632522870742,-6442,Undecanedioic acid,1,C12H18N,0.9998999,12,18,1,0,0,0,-1.25,95.925
6443,CCA,-1,recalcitrant,3989541.355281261,3.450976510694499,4.821032693312106e-4,4.8210334403268136e-4,-4.515434923526697,-6443,no matches;no matches;no matches;no matches,3,C19H43O7P2,1,19,43,0,7,2,0,-2.052631578947368,118.79999999999998
6443,Dictyota,-1,recalcitrant,2650767.632800788,5.8792371437892825,8.476008533318185e-5,8.47600857199182e-5,-5.113230825319144,-6443,no matches;no matches;no matches;no matches,3,C19H43O7P2,1,19,43,0,7,2,0,-2.052631578947368,118.79999999999998
6449,CCA,61,recalcitrant,17118521.21303905,7.173610130552184,0.001487531563615672,0.0014875322524652308,-1.6041141385726159,61,THEAFLAVIN DIGALLATE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6449,Dictyota,61,recalcitrant,3877976.2097500027,6.537800569868704,1.1669291299269566e-4,1.1669291350274888e-4,-0.1830462566848825,61,THEAFLAVIN DIGALLATE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6449,Pocillopora verrucosa,61,recalcitrant,12232114.399968762,6.821077921800389,3.114497887739035e-4,3.1144980487959786e-4,-1.953061781259688,61,THEAFLAVIN DIGALLATE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6449,Turf,61,recalcitrant,3057118.450484407,6.448966927099368,1.958055638865349e-4,1.9580556552772324e-4,0.4644562596707634,61,THEAFLAVIN DIGALLATE,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6454,CCA,61,recalcitrant,3028304.435562432,3.3911148000168563,2.28039080155931e-4,2.2803908806156352e-4,1.092381981926876,61,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6454,Dictyota,61,recalcitrant,3998639.0021191128,6.546017489705672,1.0630545101414622e-4,1.0630545129533543e-4,0.040130073842862865,61,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6454,Pocillopora verrucosa,61,recalcitrant,5334799.554972667,6.70614374546407,1.276870441512371e-4,1.2768704456473287e-4,0.516483539150166,61,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6454,Turf,61,recalcitrant,2372289.96242972,6.346875017855345,1.5248630904803498e-4,1.5248630977487873e-4,0.34033853405462033,61,"(2S,3S,4S,5R,6R)-6-[[(3S,6aR,6bS,8aR,14bR)-9-hydroxy-4,4,6a,6b,8a,11,11,14b-octamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6462,CCA,37,depletolite,19195167.8593496,7.267091162849791,0.0017656713455375817,0.0017656722668473203,-3.2424459660248006,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6462,Dictyota,37,depletolite,2688534.6243984383,6.426972103890186,7.519768842919453e-5,7.519768850019573e-5,-1.7719782653190936,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6462,Pocillopora verrucosa,37,depletolite,26371166.199449256,7.420946334994381,6.428873323081747e-4,6.428873775240597e-4,-0.8233350333041646,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6462,Porites lobata,37,depletolite,1163588.6500234357,6.065461510458157,9.267288795727391e-5,9.267288809174132e-5,-0.1245046255435063,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6462,Turf,37,depletolite,4652967.525574195,6.596693717132946,2.946613765763533e-4,2.9466138363807784e-4,-0.9220619337393858,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6470,Turf,-1,recalcitrant,732823.7214531236,5.863923843715886,4.8192802160597626e-5,4.8192802179258405e-5,0.8792409677000045,-6470,(S)-Perillic acid,2,C11H18N3O,1,11,18,3,1,0,0,-0.6363636363636367,78.43636363636364
6472,Dictyota,-1,recalcitrant,88213414.29817967,7.945266029217132,0.0024914214338696058,0.002491424085135877,-1.9708234390616357,-6472,no matches;no matches;no matches;no matches,3,C15H21NO7,1,15,21,1,7,0,0,-0.2666666666666666,67.89999999999999
6477,Turf,3091,recalcitrant,32817934.46423826,7.133659194913683,0.002329336679531401,0.002329344168605353,-1.9708021017191428,3091,Parthenolide,1,C15H20O3,1,15,20,0,3,0,0,-0.9333333333333336,86.9
6481,Pocillopora verrucosa,1326,recalcitrant,50139.2877890633,2.5006062435940883,1.2872867879341045e-6,1.2872867879355267e-6,3.628294480363073,1326,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,3,C16H28O4,1,16,28,0,4,0,0,-1.25,95.925
6492,CCA,-1,recalcitrant,1601052.721029331,6.20440419103278,1.5691631514648055e-4,1.5691631589219446e-4,1.2423181829603438,-6492,no matches;no matches;no matches;no matches,3,C22H35N3O6,0.791891892,22,35,3,6,0,0,-0.6363636363636367,78.43636363636364
6492,Dictyota,-1,recalcitrant,3382720.8366016117,6.4115858677532405,1.0420587535004475e-4,1.0420587583011348e-4,1.3435294993642237,-6492,no matches;no matches;no matches;no matches,3,C22H35N3O6,0.791891892,22,35,3,6,0,0,-0.6363636363636367,78.43636363636364
6492,Porites lobata,-1,recalcitrant,6216258.617625084,6.786991927152078,4.880418475368785e-4,4.880418671693463e-4,0.5334113892133819,-6492,no matches;no matches;no matches;no matches,3,C22H35N3O6,0.791891892,22,35,3,6,0,0,-0.6363636363636367,78.43636363636364
6492,Turf,-1,recalcitrant,844219.4130039199,5.9171868697195436,5.6752174175230826e-5,5.675217421287275e-5,2.139006479105304,-6492,no matches;no matches;no matches;no matches,3,C22H35N3O6,0.791891892,22,35,3,6,0,0,-0.6363636363636367,78.43636363636364
651,Dictyota,1451,recalcitrant,12267760.532943355,7.084215197292372,3.414632565428582e-4,3.414632631812474e-4,-0.1873602959492518,1451,Organic compounds;Benzenoids;Benzene and substituted derivatives;nan,3,C4H8N3O5PS,0.95955956,4,8,3,5,1,1,2,3.299999999999997
651,Pocillopora verrucosa,1451,recalcitrant,19266557.476484377,7.234889339404959,4.8059364481484635e-4,4.805936769519518e-4,0.9972527716950529,1451,Organic compounds;Benzenoids;Benzene and substituted derivatives;nan,3,C4H8N3O5PS,0.95955956,4,8,3,5,1,1,2,3.299999999999997
6513,Pocillopora verrucosa,-1,recalcitrant,70099257.98044814,7.8337478632570985,0.001684532884282421,0.0016845337575387897,-0.08767728514117742,-6513,no matches;no matches;no matches;no matches,3,C18H30O9,0.9998999,18,30,0,9,0,0,-0.666666666666667,79.30000000000001
6513,Porites lobata,-1,recalcitrant,3591330.961500079,6.543903744898507,2.8031757737568094e-4,2.803175812103784e-4,0.08391218380858562,-6513,no matches;no matches;no matches;no matches,3,C18H30O9,0.9998999,18,30,0,9,0,0,-0.666666666666667,79.30000000000001
6528,Dictyota,-1,recalcitrant,7026314.602605683,6.790254621372921,1.8674061592223364e-4,1.867406174522373e-4,-0.2794415125908693,-6528,Brefeldin A,2,C11H16O6,1,11,16,0,6,0,0,-0.3636363636363633,70.66363636363636
6536,CCA,-1,recalcitrant,13319621.374441423,6.808447390079515,0.0010407253153236298,0.0010407258708168478,-0.8286025976710792,-6536,Simeton,1,C14H15N,1,14,15,1,0,0,0,-0.8571428571428568,84.72857142857141
6536,Dictyota,-1,recalcitrant,5013784.638097674,6.697207200847434,1.4445845954606622e-4,1.4445846013894513e-4,0.5422534283574391,-6536,Simeton,1,C14H15N,1,14,15,1,0,0,0,-0.8571428571428568,84.72857142857141
6536,Pocillopora verrucosa,-1,recalcitrant,37179967.99670312,7.568548194298025,9.094076710100343e-4,9.094078041565546e-4,-2.006742743938054,-6536,Simeton,1,C14H15N,1,14,15,1,0,0,0,-0.8571428571428568,84.72857142857141
6536,Turf,-1,recalcitrant,33303346.53537694,7.514935116237285,0.002169837927673281,0.0021698396877885915,-1.754498125957911,-6536,Simeton,1,C14H15N,1,14,15,1,0,0,0,-0.8571428571428568,84.72857142857141
6547,CCA,5673,recalcitrant,3321549.541257848,6.290849404176981,3.869162775591101e-4,3.869163094553346e-4,-0.022264975766393053,5673,Organic compounds;Organic acids and derivatives;Peptidomimetics;Depsipeptides,3,C17H15N30O3,1,NA,NA,NA,NA,NA,NA,NA,NA
6547,Pocillopora verrucosa,5673,recalcitrant,5879747.118730443,6.766280162474581,1.421801915283892e-4,1.4218019201335275e-4,-1.4451138945286435,5673,Organic compounds;Organic acids and derivatives;Peptidomimetics;Depsipeptides,3,C17H15N30O3,1,NA,NA,NA,NA,NA,NA,NA,NA
6547,Turf,5673,recalcitrant,3652279.009531258,6.290865064685477,2.2513837609928537e-4,2.251383818397218e-4,0.34180510237479966,5673,Organic compounds;Organic acids and derivatives;Peptidomimetics;Depsipeptides,3,C17H15N30O3,1,NA,NA,NA,NA,NA,NA,NA,NA
6551,CCA,61,recalcitrant,10325840.273386652,6.913541565191418,8.696321086724477e-4,8.696322814032832e-4,-1.2781334409021246,61,"3-[21-benzyl-3,24-bis(butan-2-yl)-6-(2-carboxyethyl)-7,10,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-9,30-bis(propan-2-yl)-25-oxa-1,4,7,10,13,19,22,28,31-nonaazatricyclo[31.4.0.0�?,�?]heptatriacontan-27-yl]propanoic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6551,Dictyota,61,recalcitrant,3370085.5585468644,6.4304508903230975,1.0323249073670974e-4,1.0323249117373408e-4,-1.2384500248638355,61,"3-[21-benzyl-3,24-bis(butan-2-yl)-6-(2-carboxyethyl)-7,10,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-9,30-bis(propan-2-yl)-25-oxa-1,4,7,10,13,19,22,28,31-nonaazatricyclo[31.4.0.0�?,�?]heptatriacontan-27-yl]propanoic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6551,Pocillopora verrucosa,61,recalcitrant,3601424.907187463,6.556047321347243,8.744447907090924e-5,8.744447918238751e-5,0.6959432320689666,61,"3-[21-benzyl-3,24-bis(butan-2-yl)-6-(2-carboxyethyl)-7,10,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-9,30-bis(propan-2-yl)-25-oxa-1,4,7,10,13,19,22,28,31-nonaazatricyclo[31.4.0.0�?,�?]heptatriacontan-27-yl]propanoic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6551,Turf,61,recalcitrant,2381214.2634687386,6.195935023371261,1.6700871444599576e-4,1.6700871665681105e-4,0.7853969178786473,61,"3-[21-benzyl-3,24-bis(butan-2-yl)-6-(2-carboxyethyl)-7,10,28-trimethyl-2,5,8,11,14,20,23,26,29,32-decaoxo-9,30-bis(propan-2-yl)-25-oxa-1,4,7,10,13,19,22,28,31-nonaazatricyclo[31.4.0.0�?,�?]heptatriacontan-27-yl]propanoic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6552,CCA,5504,recalcitrant,2558021.391367166,3.354467126241713,1.9262556242903778e-4,1.9262556719390201e-4,-2.9913816998740645,5504,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,C19H41O8,0.905005005,19,41,0,8,0,0,-1.3157894736842106,97.8
6552,Dictyota,5504,recalcitrant,0,0,0,0,1.65,5504,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,C19H41O8,0.905005005,19,41,0,8,0,0,-1.3157894736842106,97.8
