feature_number,network,combined_ID,binary_ID,canopus_annotation,canopus_probability,chemontid,level.x,SUBCLASS,CHEMONT_STRING,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,characterization scores,C,H,N,O,P,S,NOSC,dG,inchi_binary,inchi_combined,chemical composition,DayNight,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,number_exudate_organisms,Organism,lability,Experiment,Replicate,Timepoint,ra,color,inchi_key,inchi_string,inchi_1,inchi_2,inchi_3,inchi_4,inchi_5,inchi_6,inchi_7,inchi_8,level.y,classification
15291,-1,Guanidines,N/A,Guanidines,0.98,CHEMONTID:0000375,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0000375,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Guanidines,NA,NA,NA,NA,Good,19,38,4,4,0,0,-0.9473684210526319,87.30000000000001,3,N/A,CHON,Day,NA,NA,0.002365339770599105,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,1.5895688208687673e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15427,-1,Amines,N/A,Amines,0.89,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,23,45,1,6,0,0,-1.304347826086956,97.47391304347825,3,N/A,uncharacterized,Day,NA,NA,5.779381643425246e-14,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,2.746729983491685e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15427,-1,Amines,N/A,Amines,0.89,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,23,45,1,6,0,0,-1.304347826086956,97.47391304347825,3,N/A,uncharacterized,Day,NA,NA,5.779381643425246e-14,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,2.2893218750128077e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15479,918,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bad quality,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Day,NA,NA,NA,NA,0.01786009017267111,1,Turf,labile,dorcierr,1,Exudate,3.3061891102813453e-6,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15479,918,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bad quality,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Day,NA,NA,NA,NA,0.01786009017267111,1,Turf,labile,dorcierr,2,Exudate,1.2105878958833846e-6,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15587,-1,Ricinoleic Acid methyl ester,2,Carbonyl compounds,0.93,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,24,52,3,6,1,0,-1.5,103.05,2,"InChI=1S/C19H36O3/c1-3-4-5-12-15-18(20)16-13-10-8-6-7-9-11-14-17-19(21)22-2/h10,13,18,20H,3-9,11-12,14-17H2,1-2H3/b13-10-/t18-/m1/s1",uncharacterized,Day,NA,NA,0,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,6.488875286785834e-5,#F21A00,XKGDWZQXVZSXAO-ADYSOMBNSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty alcohols;Fatty alcohols;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,"NA","NA","NA",5,Fatty alcohols
15587,-1,Ricinoleic Acid methyl ester,2,Carbonyl compounds,0.93,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,24,52,3,6,1,0,-1.5,103.05,2,"InChI=1S/C19H36O3/c1-3-4-5-12-15-18(20)16-13-10-8-6-7-9-11-14-17-19(21)22-2/h10,13,18,20H,3-9,11-12,14-17H2,1-2H3/b13-10-/t18-/m1/s1",uncharacterized,Day,NA,NA,0,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,6.343142384053066e-5,#F21A00,XKGDWZQXVZSXAO-ADYSOMBNSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty alcohols;Fatty alcohols;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,"NA","NA","NA",5,Fatty alcohols
15989,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"InChI=1S/C42H66O15/c1-37(2)13-15-42(36(53)57-34-30(49)27(46)26(45)22(18-43)54-34)16-14-40(5)20(21(42)17-37)7-8-24-38(3)11-10-25(39(4,19-44)23(38)9-12-41(24,40)6)55-35-31(50)28(47)29(48)32(56-35)33(51)52/h7,21-32,34-35,43-50H,8-19H2,1-6H3,(H,51,52)/t21?,22-,23?,24?,25+,26-,27+,28+,29+,30-,31-,32+,34+,35-,38+,39+,40-,41-,42+/m1/s1",uncharacterized,Day,NA,NA,NA,0.004790011913961823,NA,1,Porites lobata,labile,dorcierr,1,Exudate,2.626793020268414e-4,#F21A00,RZQHWSDMLZHIRN-MCTPBCADSA-N,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene glycosides;Triterpene glycosides;Triterpene saponins;NA;NA,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene glycosides,Triterpene saponins,"NA","NA",6,Triterpene saponins
15989,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"InChI=1S/C42H66O15/c1-37(2)13-15-42(36(53)57-34-30(49)27(46)26(45)22(18-43)54-34)16-14-40(5)20(21(42)17-37)7-8-24-38(3)11-10-25(39(4,19-44)23(38)9-12-41(24,40)6)55-35-31(50)28(47)29(48)32(56-35)33(51)52/h7,21-32,34-35,43-50H,8-19H2,1-6H3,(H,51,52)/t21?,22-,23?,24?,25+,26-,27+,28+,29+,30-,31-,32+,34+,35-,38+,39+,40-,41-,42+/m1/s1",uncharacterized,Day,NA,NA,NA,0.004790011913961823,NA,1,Porites lobata,labile,dorcierr,2,Exudate,2.333626726779368e-4,#F21A00,RZQHWSDMLZHIRN-MCTPBCADSA-N,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene glycosides;Triterpene glycosides;Triterpene saponins;NA;NA,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene glycosides,Triterpene glycosides,Triterpene saponins,"NA","NA",6,Triterpene saponins
16046,21,3-Hydroxyhexadecanoylcarnitine,1,Amines,0.87,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,23,45,1,5,0,0,-1.391304347826087,99.95217391304348,1,"InChI=1S/C23H45NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-20(25)17-23(28)29-21(18-22(26)27)19-24(2,3)4/h20-21,25H,5-19H2,1-4H3/t20?,21-/m1/s1",uncharacterized,Day,NA,NA,3.607167849444181e-7,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,4.855249286767661e-5,#F21A00,XKAZIAFZAQAHHG-BPGUCPLFSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters;Acyl carnitines;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Acyl carnitines,"NA","NA","NA",5,Acyl carnitines
16046,21,3-Hydroxyhexadecanoylcarnitine,1,Amines,0.87,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,23,45,1,5,0,0,-1.391304347826087,99.95217391304348,1,"InChI=1S/C23H45NO5/c1-5-6-7-8-9-10-11-12-13-14-15-16-20(25)17-23(28)29-21(18-22(26)27)19-24(2,3)4/h20-21,25H,5-19H2,1-4H3/t20?,21-/m1/s1",uncharacterized,Day,NA,NA,3.607167849444181e-7,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,5.29288478086232e-5,#F21A00,XKAZIAFZAQAHHG-BPGUCPLFSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters;Acyl carnitines;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Acyl carnitines,"NA","NA","NA",5,Acyl carnitines
16286,-1,"5.alpha.-Pregnan-17-ol-3,20-dione",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bad quality,14,22,0,3,0,0,-1.1428571428571432,92.87142857142858,2,"InChI=1S/C21H32O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h14,16-18,24H,4-12H2,1-3H3/t14-,16+,17-,18-,19-,20-,21-/m0/s1",uncharacterized,Day,NA,NA,NA,1.0784165526294641e-7,NA,1,Porites lobata,labile,dorcierr,1,Exudate,7.707246748031585e-4,#F21A00,UUOHXXXJRQGPLC-JJFNZWTKSA-N,"Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Pregnane steroids;Gluco/mineralocorticoids, progestogins and derivatives;NA;NA;NA",Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,"Gluco/mineralocorticoids, progestogins and derivatives","NA","NA","NA",5,"Gluco/mineralocorticoids, progestogins and derivatives"
16286,-1,"5.alpha.-Pregnan-17-ol-3,20-dione",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bad quality,14,22,0,3,0,0,-1.1428571428571432,92.87142857142858,2,"InChI=1S/C21H32O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h14,16-18,24H,4-12H2,1-3H3/t14-,16+,17-,18-,19-,20-,21-/m0/s1",uncharacterized,Day,NA,NA,NA,1.0784165526294641e-7,NA,1,Porites lobata,labile,dorcierr,2,Exudate,9.122405004663668e-4,#F21A00,UUOHXXXJRQGPLC-JJFNZWTKSA-N,"Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Pregnane steroids;Gluco/mineralocorticoids, progestogins and derivatives;NA;NA;NA",Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,Pregnane steroids,"Gluco/mineralocorticoids, progestogins and derivatives","NA","NA","NA",5,"Gluco/mineralocorticoids, progestogins and derivatives"
16292,-1,Alkyl phosphates,N/A,Alkyl phosphates,1,CHEMONTID:0003457,5,CHEMONTID:0000408,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000402;CHEMONTID:0000408;CHEMONTID:0003457,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Alkyl phosphates,NA,NA,NA,Low probability,13,19,2,13,1,0,0.6153846153846154,42.76153846153846,3,N/A,uncharacterized,Day,0.0030824896166857024,NA,NA,NA,NA,1,CCA,labile,dorcierr,1,Exudate,1.0194962274420282e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16292,-1,Alkyl phosphates,N/A,Alkyl phosphates,1,CHEMONTID:0003457,5,CHEMONTID:0000408,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000402;CHEMONTID:0000408;CHEMONTID:0003457,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Alkyl phosphates,NA,NA,NA,Low probability,13,19,2,13,1,0,0.6153846153846154,42.76153846153846,3,N/A,uncharacterized,Day,0.0030824896166857024,NA,NA,NA,NA,1,CCA,labile,dorcierr,2,Exudate,1.3147000262844982e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16452,1018,MoNA:843845 Decacarboxy sulfophenyl carboxylic acid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,2,"InChI=1S/C16H24O5S/c17-16(18)9-7-5-3-1-2-4-6-8-14-10-12-15(13-11-14)22(19,20)21/h10-13H,1-9H2,(H,17,18)(H,19,20,21)",uncharacterized,Day,NA,NA,0.006768330079189621,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,9.776032324901261e-5,#F21A00,VCKAUONIDRWIGP-UHFFFAOYSA-N,Organic compounds;Benzenoids;Benzene and substituted derivatives;Benzenesulfonic acids and derivatives;Benzenesulfonic acids and derivatives;NA;NA;NA,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonic acids and derivatives,Benzenesulfonic acids and derivatives,"NA","NA","NA",5,Benzenesulfonic acids and derivatives
16452,1018,MoNA:843845 Decacarboxy sulfophenyl carboxylic acid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,2,"InChI=1S/C16H24O5S/c17-16(18)9-7-5-3-1-2-4-6-8-14-10-12-15(13-11-14)22(19,20)21/h10-13H,1-9H2,(H,17,18)(H,19,20,21)",uncharacterized,Day,NA,NA,0.006768330079189621,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,8.188005142692344e-5,#F21A00,VCKAUONIDRWIGP-UHFFFAOYSA-N,Organic compounds;Benzenoids;Benzene and substituted derivatives;Benzenesulfonic acids and derivatives;Benzenesulfonic acids and derivatives;NA;NA;NA,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonic acids and derivatives,Benzenesulfonic acids and derivatives,"NA","NA","NA",5,Benzenesulfonic acids and derivatives
16899,113,Carbonyl compounds,N/A,Carbonyl compounds,0.92,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,22,41,1,6,0,0,-1.1818181818181817,93.98181818181817,3,N/A,CHON,Day,NA,NA,1.1046363745611646e-8,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,7.950075561595618e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16899,113,Carbonyl compounds,N/A,Carbonyl compounds,0.92,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,22,41,1,6,0,0,-1.1818181818181817,93.98181818181817,3,N/A,CHON,Day,NA,NA,1.1046363745611646e-8,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,9.691934973476044e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16912,4779,Undecanedioic acid,2,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,14,23,1,4,0,0,-0.8571428571428568,84.72857142857141,2,"InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)",CHON,Day,NA,NA,NA,NA,0.0019154356089463856,1,Turf,labile,dorcierr,1,Exudate,8.258485319862255e-5,#3B9AB2,LWBHHRRTOZQPDM-UHFFFAOYSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates;Medium-chain fatty acids;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,"NA","NA","NA",5,Medium-chain fatty acids
16912,4779,Undecanedioic acid,2,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,14,23,1,4,0,0,-0.8571428571428568,84.72857142857141,2,"InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)",CHON,Day,NA,NA,NA,NA,0.0019154356089463856,1,Turf,labile,dorcierr,2,Exudate,7.399825928636551e-5,#3B9AB2,LWBHHRRTOZQPDM-UHFFFAOYSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates;Medium-chain fatty acids;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,"NA","NA","NA",5,Medium-chain fatty acids
17039,199,Carbonyl compounds,N/A,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,20,36,2,6,0,0,-0.9000000000000004,85.95,3,N/A,CHON,Day,NA,8.731811208535464e-9,NA,NA,NA,1,Dictyota,labile,dorcierr,1,Exudate,0.0024356476203957304,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17039,199,Carbonyl compounds,N/A,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,20,36,2,6,0,0,-0.9000000000000004,85.95,3,N/A,CHON,Day,NA,8.731811208535464e-9,NA,NA,NA,1,Dictyota,labile,dorcierr,2,Exudate,0.002316032629963684,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17083,21,3-Hydroxyoleylcarnitine,2,Amines,0.91,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Good,20,37,1,5,0,0,-1.2000000000000002,94.5,2,N/A,CHON,Day,NA,NA,0.00886012676873251,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,4.6600352824401254e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17083,21,3-Hydroxyoleylcarnitine,2,Amines,0.91,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Good,20,37,1,5,0,0,-1.2000000000000002,94.5,2,N/A,CHON,Day,NA,NA,0.00886012676873251,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,3.522294223165811e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17171,434,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,14,28,0,8,0,0,-0.8571428571428568,84.72857142857141,3,N/A,CHO,Day,NA,NA,0.0033819812032844167,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,5.284822199738483e-5,darkblue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17171,434,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,14,28,0,8,0,0,-0.8571428571428568,84.72857142857141,3,N/A,CHO,Day,NA,NA,0.0033819812032844167,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,4.701916990579455e-5,darkblue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17257,3623,Carbonyl compounds,N/A,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,22,34,0,12,0,0,-0.45454545454545414,73.25454545454544,3,N/A,uncharacterized,Day,NA,NA,NA,1.4367489133579999e-10,NA,1,Porites lobata,labile,dorcierr,1,Exudate,2.1511633616651049e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17257,3623,Carbonyl compounds,N/A,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,22,34,0,12,0,0,-0.45454545454545414,73.25454545454544,3,N/A,uncharacterized,Day,NA,NA,NA,1.4367489133579999e-10,NA,1,Porites lobata,labile,dorcierr,2,Exudate,2.2502087656747207e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17264,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Day,NA,NA,NA,1.1178984148533645e-4,NA,1,Porites lobata,labile,dorcierr,1,Exudate,7.208759694658703e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17264,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Day,NA,NA,NA,1.1178984148533645e-4,NA,1,Porites lobata,labile,dorcierr,2,Exudate,6.0833774342615987e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17304,-1,Glycosylamines,N/A,Glycosylamines,0.91,CHEMONTID:0002203,6,CHEMONTID:0002105,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000011;CHEMONTID:0002105;CHEMONTID:0002203,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,Glycosylamines,NA,NA,Good,19,32,16,6,1,0,1.210526315789474,25.79999999999999,3,N/A,CHONP,Day,NA,NA,NA,0,NA,1,Porites lobata,labile,dorcierr,1,Exudate,5.3461135906994814e-5,#D1C74C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17304,-1,Glycosylamines,N/A,Glycosylamines,0.91,CHEMONTID:0002203,6,CHEMONTID:0002105,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000011;CHEMONTID:0002105;CHEMONTID:0002203,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,Glycosylamines,NA,NA,Good,19,32,16,6,1,0,1.210526315789474,25.79999999999999,3,N/A,CHONP,Day,NA,NA,NA,0,NA,1,Porites lobata,labile,dorcierr,2,Exudate,5.206693398482506e-5,#D1C74C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17994,1018,MoNA:843845 Decacarboxy sulfophenyl carboxylic acid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,2,"InChI=1S/C16H24O5S/c17-16(18)9-7-5-3-1-2-4-6-8-14-10-12-15(13-11-14)22(19,20)21/h10-13H,1-9H2,(H,17,18)(H,19,20,21)",uncharacterized,Day,NA,NA,5.207499784309103e-4,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,8.239991660886315e-5,#F21A00,VCKAUONIDRWIGP-UHFFFAOYSA-N,Organic compounds;Benzenoids;Benzene and substituted derivatives;Benzenesulfonic acids and derivatives;Benzenesulfonic acids and derivatives;NA;NA;NA,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonic acids and derivatives,Benzenesulfonic acids and derivatives,"NA","NA","NA",5,Benzenesulfonic acids and derivatives
17994,1018,MoNA:843845 Decacarboxy sulfophenyl carboxylic acid,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,2,"InChI=1S/C16H24O5S/c17-16(18)9-7-5-3-1-2-4-6-8-14-10-12-15(13-11-14)22(19,20)21/h10-13H,1-9H2,(H,17,18)(H,19,20,21)",uncharacterized,Day,NA,NA,5.207499784309103e-4,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,9.099206570523575e-5,#F21A00,VCKAUONIDRWIGP-UHFFFAOYSA-N,Organic compounds;Benzenoids;Benzene and substituted derivatives;Benzenesulfonic acids and derivatives;Benzenesulfonic acids and derivatives;NA;NA;NA,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzenesulfonic acids and derivatives,Benzenesulfonic acids and derivatives,"NA","NA","NA",5,Benzenesulfonic acids and derivatives
